datetime_EST,camera_name,vehicle_count_sum,image_count,vehicle_avg
2020-04-27 15:00:00,CAM02040CCTV46,283,83,204.57831325301206
2020-04-27 15:00:00,CAM02042CCTV49,394,75,315.2
2020-04-27 15:00:00,CAM02046CCTV52,6,64,5.625
2020-04-27 15:00:00,collegeTwp,360,89,242.69662921348313
2020-04-27 15:00:00,parkArboretum,15,88,10.227272727272728
2020-04-27 16:00:00,CAM02001CCTV2,1,82,0.7317073170731707
2020-04-27 16:00:00,CAM02002CCTV3,52,81,38.51851851851852
2020-04-27 16:00:00,CAM02003CCTV4,53,76,41.8421052631579
2020-04-27 16:00:00,CAM02006CCTV10,0,70,0.0
2020-04-27 16:00:00,CAM02007CCTV13,44,76,34.73684210526316
2020-04-27 16:00:00,CAM02009CCTV7,28,79,21.265822784810126
2020-04-27 16:00:00,CAM02010CCTV11,4,74,3.243243243243243
2020-04-27 16:00:00,CAM02020CCTV24,202,86,140.93023255813952
2020-04-27 16:00:00,CAM02028CCTV32,149,77,116.10389610389609
2020-04-27 16:00:00,CAM02033CCTV38,22,73,18.08219178082192
2020-04-27 16:00:00,CAM02037CCTV43,197,84,140.71428571428572
2020-04-27 16:00:00,CAM02038CCTV44,191,79,145.0632911392405
2020-04-27 16:00:00,CAM02039CCTV45,108,77,84.15584415584415
2020-04-27 16:00:00,CAM02040CCTV46,131,83,94.6987951807229
2020-04-27 16:00:00,CAM02042CCTV49,213,68,187.94117647058823
2020-04-27 16:00:00,CAM02046CCTV52,2,69,1.7391304347826089
2020-04-27 16:00:00,collegeTwp,344,88,234.54545454545456
2020-04-27 16:00:00,parkArboretum,8,88,5.454545454545455
2020-04-27 17:00:00,CAM02001CCTV2,2,79,1.518987341772152
2020-04-27 17:00:00,CAM02002CCTV3,39,80,29.25
2020-04-27 17:00:00,CAM02003CCTV4,27,80,20.25
2020-04-27 17:00:00,CAM02006CCTV10,0,70,0.0
2020-04-27 17:00:00,CAM02007CCTV13,29,80,21.75
2020-04-27 17:00:00,CAM02009CCTV7,12,80,9.0
2020-04-27 17:00:00,CAM02010CCTV11,3,76,2.368421052631579
2020-04-27 17:00:00,CAM02020CCTV24,144,78,110.76923076923076
2020-04-27 17:00:00,CAM02028CCTV32,139,82,101.70731707317073
2020-04-27 17:00:00,CAM02033CCTV38,22,74,17.83783783783784
2020-04-27 17:00:00,CAM02037CCTV43,179,85,126.35294117647058
2020-04-27 17:00:00,CAM02038CCTV44,164,74,132.97297297297297
2020-04-27 17:00:00,CAM02039CCTV45,88,77,68.57142857142857
2020-04-27 17:00:00,CAM02040CCTV46,151,81,111.85185185185185
2020-04-27 17:00:00,CAM02042CCTV49,244,78,187.69230769230768
2020-04-27 17:00:00,CAM02046CCTV52,5,77,3.8961038961038956
2020-04-27 17:00:00,collegeTwp,304,88,207.27272727272728
2020-04-27 17:00:00,parkArboretum,1,89,0.6741573033707865
2020-04-27 18:00:00,CAM02001CCTV2,0,80,0.0
2020-04-27 18:00:00,CAM02002CCTV3,19,82,13.902439024390244
2020-04-27 18:00:00,CAM02003CCTV4,19,72,15.833333333333334
2020-04-27 18:00:00,CAM02005CCTV9,0,2,0.0
2020-04-27 18:00:00,CAM02006CCTV10,0,66,0.0
2020-04-27 18:00:00,CAM02007CCTV13,8,75,6.4
2020-04-27 18:00:00,CAM02009CCTV7,6,88,4.090909090909091
2020-04-27 18:00:00,CAM02010CCTV11,1,63,0.9523809523809523
2020-04-27 18:00:00,CAM02020CCTV24,45,77,35.064935064935064
2020-04-27 18:00:00,CAM02028CCTV32,28,76,22.105263157894736
2020-04-27 18:00:00,CAM02033CCTV38,16,74,12.972972972972972
2020-04-27 18:00:00,CAM02037CCTV43,103,86,71.86046511627907
2020-04-27 18:00:00,CAM02038CCTV44,86,73,70.68493150684932
2020-04-27 18:00:00,CAM02039CCTV45,58,80,43.5
2020-04-27 18:00:00,CAM02040CCTV46,95,75,76.0
2020-04-27 18:00:00,CAM02042CCTV49,144,78,110.76923076923076
2020-04-27 18:00:00,CAM02046CCTV52,1,68,0.8823529411764706
2020-04-27 18:00:00,collegeTwp,157,88,107.04545454545455
2020-04-27 18:00:00,parkArboretum,0,88,0.0
2020-04-27 19:00:00,CAM02001CCTV2,0,4,0.0
2020-04-27 19:00:00,CAM02002CCTV3,2,2,60.0
2020-04-27 19:00:00,CAM02003CCTV4,1,2,30.0
2020-04-27 19:00:00,CAM02006CCTV10,0,3,0.0
2020-04-27 19:00:00,CAM02007CCTV13,0,2,0.0
2020-04-27 19:00:00,CAM02009CCTV7,0,3,0.0
2020-04-27 19:00:00,CAM02020CCTV24,1,2,30.0
2020-04-27 19:00:00,CAM02028CCTV32,2,2,60.0
2020-04-27 19:00:00,CAM02033CCTV38,0,3,0.0
2020-04-27 19:00:00,CAM02037CCTV43,4,2,120.0
2020-04-27 19:00:00,CAM02039CCTV45,0,1,0.0
2020-04-27 19:00:00,CAM02040CCTV46,1,1,60.0
2020-04-27 19:00:00,CAM02042CCTV49,5,2,150.0
2020-04-27 19:00:00,CAM02046CCTV52,0,3,0.0
2020-04-27 19:00:00,collegeTwp,0,2,0.0
2020-04-27 19:00:00,parkArboretum,0,2,0.0
2020-04-27 20:00:00,CAM02001CCTV2,0,33,0.0
2020-04-27 20:00:00,CAM02002CCTV3,20,50,24.0
2020-04-27 20:00:00,CAM02003CCTV4,13,39,20.0
2020-04-27 20:00:00,CAM02005CCTV9,11,16,41.25
2020-04-27 20:00:00,CAM02006CCTV10,4,25,9.6
2020-04-27 20:00:00,CAM02007CCTV13,0,4,0.0
2020-04-27 20:00:00,CAM02009CCTV7,3,56,3.2142857142857144
2020-04-27 20:00:00,CAM02010CCTV11,1,51,1.1764705882352942
2020-04-27 20:00:00,CAM02020CCTV24,54,84,38.57142857142858
2020-04-27 20:00:00,CAM02028CCTV32,28,47,35.74468085106383
2020-04-27 20:00:00,CAM02033CCTV38,11,44,15.000000000000002
2020-04-27 20:00:00,CAM02037CCTV43,58,68,51.1764705882353
2020-04-27 20:00:00,CAM02038CCTV44,55,41,80.48780487804878
2020-04-27 20:00:00,CAM02039CCTV45,33,79,25.063291139240505
2020-04-27 20:00:00,CAM02040CCTV46,82,78,63.07692307692307
2020-04-27 20:00:00,CAM02042CCTV49,57,77,44.41558441558441
2020-04-27 20:00:00,CAM02046CCTV52,4,74,3.243243243243243
2020-04-27 20:00:00,collegeTwp,67,88,45.68181818181819
